episode_id,symbol,side,family,source_id,source_kind,source_side,source_price,source_lower,source_upper,source_timeframe_minutes,source_semantic_weight,source_confluence_weight,source_confluence_count,source_confluence_kinds,source_confluence_timeframes,source_strength_ratio,source_defense_count,source_accumulated,line_slope_atr_per_hour,interaction_index,interaction_time_ns,confirmation_index,confirmation_time_ns,departure_index,departure_time_ns,touch_index,touch_time_ns,response_index,response_time_ns,location_kind,zone_lower,zone_upper,event_extreme,event_strength,event_outside_close_ratio,event_outside_volume_ratio,event_path_efficiency,event_activity_ratio,event_flow_signed,event_last_bar_flow_signed,event_volume_clock,event_consecutive_outside_closes,event_value_migration_atr,event_vwap,event_penetration_atr,response_kind,response_strength,response_flow_signed,response_activity_ratio,response_body_atr,response_delay_minutes,entry_limit,target_level_id,target_kind,target_structure_price,target_zone_lower,target_zone_upper,target_timeframe_minutes,target_semantic_weight,route_clarity,route_barrier_count,route_strongest_barrier_ratio,route_volume_congestion,structure_multiscale_trend_vote,arbitration_score,outcome,entry_index,entry_time_ns,resolution_index,resolution_time_ns,entry,stop,stop_fill,target,gross_rr,target_net_r,net_r,holding_minutes,mfe_r,mae_r,order_index,order_time_ns,fill_delay_minutes,entry_type,nav_before,nav_after,drawdown,diagnostic_role,diagnostic_period
CLR2:BTCUSDT:1722647640000000000:21d54bf873310a98,BTCUSDT,LONG,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:LOW:1721088000000000000:56c6e4586fe6c9d0,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,60622.6,60495.157,60750.043,1440,236.2388391463309,236.2388391463309,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,1.6926125688802482,6,True,0.0,89353,1722647640000000000,89354,1722647700000000000,89354,1722647700000000000,89355,1722647760000000000,89359,1722648000000000000,TRANSFERRED_BOUNDARY,60495.157,60750.043,60473.3,8.865185185185098,0.0,0.0,1.0,5.732296997538696,0.0543659132695131,0.5600636453137305,11.464593995077392,0,-2.117639673997527,60607.102322005165,2.211851851851787,ALIGNED_INITIATIVE,2.785756333265607,0.0374918452883615,2.8738482938579737,1.4337966349670357,4.0,60750.0,BTCUSDT:ACTIVE_POOL:HIGH:1722646800000000000:d8c1958152a84aae,ACCUMULATED_EQUAL_HIGH_LOW_POOL,61761.4,61677.584,61784.878,15,20.89450586412799,1.0,0,0.0,0.5086256891337846,0.0,19.557070378546936,TARGET_FIRST,89361,1722648120000000000,89483.0,1.72265544e+18,60750.0,60470.64175,60470.441750000005,61677.484,3.320052298437624,2.8048355841657173,2.8048355841657173,122.0,2.932191783341181,-0.1823301458497021,89360,1722648060000000000,1.0,DEFENDED_ZONE_LIMIT,0.734111007390945,0.795882827678681,-0.2290717458370329,dev,2024-08-01_2024-08-08
CLR2:ETHUSDT:1738864980000000000:808045fe0b120afe,ETHUSDT,LONG,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:LOW:1738864800000000000:4f2c06f30569834b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2680.32,2678.2713000000003,2682.3687,60,45.055698259528825,45.055698259528825,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.78539426660133,5,True,0.0,94682,1738864980000000000,94683,1738865040000000000,94683,1738865040000000000,94741,1738868520000000000,94744,1738868700000000000,TRANSFERRED_BOUNDARY,2678.2713000000003,2682.3687,2668.03,10.908902691511468,0.0,1.0,1.0,5.659353120582502,-0.1521472158960008,0.1262046978926979,11.318706241165003,0,1.0994348739499318,2687.678970441178,2.544513457556967,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.465611261501576,-0.0778823619944897,1.4596421459048734,1.7867494824016117,3.0,2682.37,ETHUSDT:ACTIVE_POOL:HIGH:1738867500000000000:b30b22af093d35e3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2718.44,2717.0278000000003,2719.778,15,21.17610624531636,0.9529067942352392,2,0.096287220380866,0.5976815610511027,0.0,18.99975628399461,TARGET_FIRST,94747,1738868880000000000,94756.0,1.73886942e+18,2682.37,2667.8597250000003,2667.8397250000003,2717.0178,2.3878113957179345,2.046741064125364,2.046741064125364,9.0,2.665744937998639,-0.0713385539217425,94745,1738868760000000000,2.0,DEFENDED_ZONE_LIMIT,0.5497163581345049,0.5834701694489649,-0.4165298305510351,dev,2025-02-01_2025-02-08
CLR2:ETHUSDT:1767813480000000000:9103c78d66f2fedd,ETHUSDT,LONG,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:LOW:1767657600000000000:0df55a7d4be1e297,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3131.47,3127.4341,3135.5059,1440,582.9400609064122,582.9400609064122,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,2.6478013291464677,13,True,0.0,96197,1767813480000000000,96199,1767813600000000000,96199,1767813600000000000,96200,1767813660000000000,96209,1767814200000000000,TRANSFERRED_BOUNDARY,3127.4341,3135.5059,3123.01,9.03401360544238,0.0,0.1543868124981894,1.0,9.878688923549282,-0.105472293315657,0.3379237953679563,29.636066770647844,0,-1.3224520499596912,3131.6178909731184,2.87755102040819,ALIGNED_INITIATIVE,1.7700301070099531,0.1419699461591765,1.584259357171813,0.7260504201680406,9.0,3135.51,ETHUSDT:ACTIVE_POOL:HIGH:1767813300000000000:d20444a67c9d2f7b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3164.53,3163.6591000000003,3165.4009,15,20.038952270094075,1.0,0,0.0,0.6009531422074604,0.0,18.9357016042108,TARGET_FIRST,96210,1767814260000000000,96393.0,1.76782524e+18,3135.51,3122.9071000000004,3122.8871000000004,3163.6491,2.2327480183132598,1.814763325379821,1.814763325379821,183.0,1.9572701328939557,-0.6049375781555724,96210,1767814260000000000,0.0,DEFENDED_ZONE_LIMIT,0.2150978782294415,0.2268084304527756,-0.7731915695472243,dev,2026-01-01_2026-01-08
CLR2:XRPUSDT:1767371400000000000:afd3ccce5d964153,XRPUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:HIGH:1766426400000000000:35118031279a96e9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,1.9466,1.945562,1.94738,60,82.95102049892725,82.95102049892725,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,2.911612771795662,6,True,0.0,88829,1767371400000000000,88833,1767371640000000000,88833,1767371640000000000,88842,1767372180000000000,88847,1767372480000000000,DIRECTIONAL_FVG,1.946,1.9546,1.9614,9.57417235324016,0.6,0.8453911140146579,0.7053571428571382,6.059311148936756,0.2550948977405478,0.0830899220263724,30.29655574468378,3,1.993121066065473,1.9539572995180163,4.484848484848352,ALIGNED_INITIATIVE,2.7493907896602083,0.1096593075865335,2.03164912938634,1.768115942028951,5.0,1.9546,XRPUSDT:ACTIVE_POOL:HIGH:1766102400000000000:e7c1b95985dda4fd,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1.9877,1.980688,1.992112,1440,875.3541896752996,1.0,0,0.0,0.8817891337982003,0.6666666666666666,18.83827001519607,TARGET_FIRST,88851,1767372720000000000,88865.0,1.76737356e+18,1.9546,1.9458,1.9456,1.980588,2.9531818181817595,2.4316521866665264,2.4316521866665264,14.0,3.078045335072681,-0.5017503367516716,88848,1767372540000000000,3.0,DEFENDED_ZONE_LIMIT,0.7192933205084143,0.7717654557784818,-0.2282345442215182,dev,2026-01-01_2026-01-08
CLR2:ETHUSDT:1762216620000000000:6ee00819b882dd5f,ETHUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:DIAGONAL:15:HIGH:1762165800000000000:1762214400000000000:c1d956ad254613f3,DIAGONAL_RESISTANCE,HIGH,3600.6997901234568,3598.0639901234567,3603.3355901234568,15,2.291287961494295,2.291287961494295,1,DIAGONAL_RESISTANCE,15,1.32287572135968,2,True,-2.236360015929891,90756,1762216620000000000,90758,1762216740000000000,90758,1762216740000000000,90775,1762217760000000000,90777,1762217880000000000,DIRECTIONAL_FVG,3596.87,3610.9,3625.77,12.760000093055872,1.0,1.0,0.3477170095333614,10.625280226694224,0.3480220111678938,0.5421004789725409,31.87584068008267,3,3.0600761274625627,3614.7190733176176,6.739303730253507,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.452140677189302,-0.2312015557879101,1.982068134089162,1.430107526881754,2.0,3610.9,ETHUSDT:ACTIVE_POOL:HIGH:1762203600000000000:45ac0911decfe463,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3647.65,3646.1329,3649.1671,15,19.33597504986009,0.9623981647550198,1,0.1066331366681171,0.5500739049330179,0.0,18.338776647441644,TARGET_FIRST,90784,1762218300000000000,90818.0,1.76222034e+18,3610.9,3596.738575,3596.718575,3646.1229,2.487242632715222,2.0220074021637324,2.0220074021637324,34.0,2.341042007212435,-0.3107418930289691,90778,1762217940000000000,6.0,DEFENDED_ZONE_LIMIT,0.546761457388816,0.5799281288105564,-0.4200718711894435,dev,2025-11-01_2025-11-08
CLR2:BTCUSDT:1722950640000000000:e201a5bf79ffe020,BTCUSDT,LONG,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:LOW:1722949800000000000:cca0c58e87763587,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,54531.6,54477.753,54670.891,60,50.10596960403957,50.10596960403957,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.5944370842194866,7,True,0.0,94403,1722950640000000000,94405,1722950760000000000,94405,1722950760000000000,94422,1722951780000000000,94428,1722952140000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,54477.753,54657.9,54288.0,9.074120603015189,0.3333333333333333,0.0,1.0,5.351394721460586,-0.0392741963279971,0.3754580580292674,16.05418416438176,0,-2.0276380321744214,54509.49101263892,3.060301507537726,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,3.2782021237083043,-0.0763493261316462,5.189881673826777,2.056511056511129,6.0,54657.9,BTCUSDT:ACTIVE_POOL:HIGH:1722946500000000000:cb14100f28d9bc69,ACCUMULATED_EQUAL_HIGH_LOW_POOL,55422.9,55334.32,55446.558000000005,15,30.227691975908275,1.0,0,0.0,0.4666849070270903,0.0,17.876446825740803,TARGET_FIRST,94431,1722952320000000000,94442.0,1.72295298e+18,54657.9,54284.934,54284.734,55334.22,1.813355640996764,1.5910943982297612,1.5910943982297612,11.0,1.804542592259412,-0.2305223524406385,94429,1722952200000000000,2.0,DEFENDED_ZONE_LIMIT,0.4325236534292531,0.4531692322914477,-0.5610396996379671,dev,2024-08-01_2024-08-08
CLR2:XRPUSDT:1707086340000000000:e823ce996fd338bc,XRPUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:DIAGONAL:15:LOW:1707021000000000000:1707078600000000000:e7df1b6d0cce2658,DIAGONAL_SUPPORT,LOW,0.5041175,0.5037175,0.5045175,15,2.8045200482375847,2.8045200482375847,1,DIAGONAL_SUPPORT,15,1.619190404797672,2,True,-1.375000000000156,92078,1707086340000000000,92079,1707086400000000000,92079,1707086400000000000,92086,1707086820000000000,92091,1707087120000000000,DIRECTIONAL_FVG,0.5039,0.505,0.4996,12.733078640173696,1.0,0.6594874247866062,1.0,36.1108894966603,0.3392009187522521,0.2246617899344791,72.2217789933206,2,3.681924548719664,0.5026129226353843,15.058333333335018,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,1.430471925354472,-0.1431402605455318,1.8885369696981105,0.6666666666666666,5.0,0.5039,XRPUSDT:ACTIVE_POOL:LOW:1707087000000000000:ab2398287329f6ec,ACCUMULATED_EQUAL_HIGH_LOW_POOL,0.4981,0.497422,0.4997999999999999,1440,428.27302005985695,1.0,0,0.0,0.8630974995765227,-0.3333333333333333,17.521760829062274,TARGET_FIRST,92093,1707087240000000000,92226.0,1.70709522e+18,0.5039,0.5052,0.5054,0.4998999999999999,3.0769230769231983,2.049787426894366,2.049787426894366,133.0,2.373912855817243,-0.6474307788592345,92092,1707087180000000000,1.0,DEFENDED_ZONE_LIMIT,0.5686042412611658,0.6035697759996443,-0.4316191705653491,dev,2024-02-01_2024-02-08
CLR2:SOLUSDT:1706750460000000000:dae9d21c67aa24d1,SOLUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:LOW:1706749500000000000:825f6f80aef1cec4,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,95.005,94.7941,96.0443,1440,308.1946671854249,308.1946671854249,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,1.533655220912942,11,True,0.0,86480,1706750460000000000,86518,1706752740000000000,86518,1706752740000000000,86520,1706752860000000000,86523,1706753040000000000,DIRECTIONAL_FVG,94.341,94.646,93.66,7.565086105445545,0.6153846153846154,0.5068969655254706,0.0836047774158521,5.105960181004812,0.0541727844207602,0.2470998813292486,199.13244705918763,11,0.5284690742836787,94.6886704196804,6.741854636591458,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,1.657426348916546,-0.0984253659222404,1.5236514574966409,0.9236790606653864,3.0,94.341,SOLUSDT:ACTIVE_POOL:LOW:1706515200000000000:5e3386baef8a2925,ACCUMULATED_EQUAL_HIGH_LOW_POOL,93.155,92.96681,93.51381,1440,359.28853930965,1.0,0,0.0,0.6397998931543595,0.0,16.94627580466142,TARGET_FIRST,86530,1706753460000000000,86552.0,1.70675478e+18,94.341,94.6549425,94.6569425,93.51481,2.6316602562571405,2.0636953689421462,2.0636953689421462,22.0,2.190301500006256,-0.2957037867391562,86524,1706753100000000000,6.0,DEFENDED_ZONE_LIMIT,1.0,1.0619108610682644,0.0,dev,2024-02-01_2024-02-08
CLR2:XRPUSDT:1738699620000000000:ff128ad37da67540,XRPUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:LOW:1738694700000000000:f10b3acb8c8c22e2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.5818,2.57985,2.5955820000000003,60,81.41055255900207,81.41055255900207,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.9846729064890456,11,True,0.0,91926,1738699620000000000,91927,1738699680000000000,91927,1738699680000000000,91929,1738699800000000000,91931,1738699920000000000,DIRECTIONAL_FVG,2.5746,2.5983,2.5549,6.651893434389477,1.0,0.504753066123115,1.0,7.901372272432324,0.1411441886667032,0.0451684691674635,15.802744544864648,2,0.8097909706759828,2.5731287349433893,3.2409638554216875,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,3.562929902761975,-0.009428112715133,6.203383683441467,2.374269005848023,2.0,2.5746,XRPUSDT:ACTIVE_POOL:LOW:1738665900000000000:d2c9397c2c415ad7,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.5066,2.5042600000000004,2.50894,15,10.2186815074881,1.0,0,0.0,0.5354157454185596,0.0,16.825082824791775,TARGET_FIRST,91936,1738700220000000000,91981.0,1.73870292e+18,2.5746,2.598622,2.598822,2.50904,2.729164932145537,2.4789695598815413,2.4789695598815413,45.0,2.730799512419798,-0.491620727974304,91932,1738699980000000000,4.0,DEFENDED_ZONE_LIMIT,0.6255436566282676,0.6720647671230215,-0.3279352328769784,dev,2025-02-01_2025-02-08
CLR2:XRPUSDT:1707072420000000000:00bb4125c8d23c93,XRPUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:LOW:1707072000000000000:f1d169d1157dc7e4,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,0.5092,0.509,0.5095999999999999,15,25.214607829206336,25.214607829206336,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.9983273144965688,5,True,0.0,91846,1707072420000000000,91849,1707072600000000000,91849,1707072600000000000,91852,1707072780000000000,91853,1707072840000000000,ORDER_BLOCK,0.5088,0.5091,0.5079,8.734067013641834,0.75,1.0,0.5384615384615778,5.077821480403822,0.5172600481343711,0.5347291280106186,20.311285921615287,2,1.5289388085132194,0.5085413183574461,4.333333333333703,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.8854536216063957,-0.1516081049374405,2.9390089781629958,1.3333333333333333,1.0,0.5088,XRPUSDT:ACTIVE_POOL:LOW:1706949900000000000:6225cae899ee9f2d,ACCUMULATED_EQUAL_HIGH_LOW_POOL,0.5072,0.507,0.5075999999999999,5,14.007327825947549,1.0,0,0.0,0.5,0.0,16.73583744137502,TARGET_FIRST,91857,1707073080000000000,91865.0,1.70707356e+18,0.5088,0.5093,0.5095,0.5076999999999999,2.2000000000004443,0.848737825482169,0.848737825482169,8.0,1.230466346745581,-0.1893025148839032,91854,1707072900000000000,3.0,DEFENDED_ZONE_LIMIT,0.5683997955284553,0.5828724677222952,-0.4511097973553681,dev,2024-02-01_2024-02-08
CLR2:BTCUSDT:1767722460000000000:cc37a6149a2e0e64,BTCUSDT,LONG,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:LOW:1767657600000000000:b5b21262bd47c335,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,91230.0,91221.078,91575.014,1440,159.60715316196982,159.60715316196982,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,1.510376168692174,4,True,0.0,94680,1767722460000000000,94681,1767722520000000000,94681,1767722520000000000,94682,1767722580000000000,94683,1767722640000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,91373.1,91547.5,91209.0,7.0438902743144505,0.0,0.0,1.0,8.543882549458875,0.0680781743661982,0.4487693548128285,17.08776509891775,0,-1.5523735974594786,91419.3885468547,0.2094763092269478,ALIGNED_INITIATIVE,2.490565017255655,0.2908040019758346,5.389370225876281,0.9935162094764394,1.0,91547.5,BTCUSDT:5m:HIGH:c18912:s2:1767716100000000000,MINOR_ROUTE_STRUCTURE,93728.9,93712.316,93745.484,5,3.577120206299784,0.8330646408632414,1,0.454190601050198,0.5398634679446821,-0.3333333333333333,16.52133213919258,TARGET_FIRST,94685,1767722760000000000,94877.0,1.76773428e+18,91547.5,91205.472,91205.272,93712.216,6.329060778649554,5.238743645863089,5.238743645863089,192.0,5.607670353466332,-0.1721080824181181,94684,1767722700000000000,1.0,DEFENDED_ZONE_LIMIT,0.2160896186935395,0.2500507621995723,-0.7499492378004278,dev,2026-01-01_2026-01-08
CLR2:BTCUSDT:1762268580000000000:f1615143449f3dc9,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1762264800000000000:b2dcf314d1a330ad,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,104703.0,104583.326,104717.955,60,45.44785569698789,45.44785569698789,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.4462098447385654,7,True,0.0,91622,1762268580000000000,91623,1762268640000000000,91623,1762268640000000000,91624,1762268700000000000,91626,1762268820000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,104583.326,104690.6,104800.0,6.161739130434634,0.0,0.2703591658725799,1.0,7.967163534997532,-0.3104395427857306,0.2877942804363104,15.934327069995064,0,-0.4417219383344433,104634.12402290848,0.8434782608695118,ALIGNED_INITIATIVE,3.885721267382375,0.0903689501654215,3.137294870526215,2.48120950323956,2.0,104583.3,BTCUSDT:ACTIVE_POOL:LOW:1762268400000000000:46977d5185169bcb,ACCUMULATED_EQUAL_HIGH_LOW_POOL,101516.5,100849.792,102882.612,10080,6774.461845008649,1.0,0,0.0,0.5106293276965626,0.0,16.319846706784798,TARGET_FIRST,91639,1762269600000000000,91698.0,1.76227314e+18,104583.3,104804.05125,104804.25125,102882.712,7.70363927724076,5.638001144344386,5.638001144344386,59.0,6.269071861434495,-0.7363984564033146,91627,1762268880000000000,12.0,DEFENDED_ZONE_LIMIT,0.5450811799428055,0.6372762294311493,-0.3627237705688507,dev,2025-11-01_2025-11-08
CLR2:XRPUSDT:1707249660000000000:6fa50530910b0640,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1707174000000000000:d8481dc6aeacfc0b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,0.5099,0.5097,0.5101,60,31.91450377605547,31.91450377605547,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.2646562868692248,5,True,0.0,94800,1707249660000000000,94817,1707250680000000000,94817,1707250680000000000,94830,1707251460000000000,94832,1707251580000000000,DIRECTIONAL_FVG,0.5099,0.5101,0.5111,8.703082864008817,0.3888888888888889,0.2573965989954939,0.222222222222229,2.942581925358098,0.0264980020802623,0.4518759389347025,52.96647465644576,0,-0.6282211686712417,0.5099512884674685,3.0000000000002776,ALIGNED_INITIATIVE,2.2950717649666625,0.3284064518776063,1.2523922018293951,1.2500000000002776,2.0,0.5099,XRPUSDT:15m:LOW:c6311:s2:1707244200000000000,DEFENDED_INTRADAY_SWING,0.5035,0.5033,0.5036999999999999,15,2.488281041206537,0.6965602517682354,1,0.6146459099187408,0.4522950225335422,0.3333333333333333,16.192506020344343,TARGET_FIRST,94835,1707251760000000000,95056.0,1.70726502e+18,0.5099,0.5113,0.5115,0.5037999999999999,4.357142857143066,3.012294851690632,3.012294851690632,221.0,3.166933131739407,-0.3575569664867255,94833,1707251640000000000,2.0,DEFENDED_ZONE_LIMIT,0.5839824033469699,0.63675621895937,-0.4003675427909232,dev,2024-02-01_2024-02-08
CLR2:ETHUSDT:1762479300000000000:171eb4806020090b,ETHUSDT,LONG,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:LOW:1762478700000000000:d8c96ea9c06fd4f8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3285.97,3283.1695,3294.3207,60,97.66689878594616,97.66689878594616,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,2.173274140834077,13,True,0.0,95134,1762479300000000000,95139,1762479600000000000,95139,1762479600000000000,95141,1762479720000000000,95143,1762479840000000000,DIRECTIONAL_FVG,3287.0,3287.57,3273.04,7.603545437245327,0.6666666666666666,0.0,0.8187461204221361,5.439946660939766,-0.0819802296082384,0.2704244321574195,32.6396799656386,0,-1.682480350008071,3284.469777550703,2.20836891545684,ALIGNED_INITIATIVE,1.728506667526042,0.4321589751456755,1.4741277006352975,0.67954911433176,2.0,3287.57,ETHUSDT:5m:HIGH:c19024:s2:1762479300000000000,MINOR_ROUTE_STRUCTURE,3327.0,3326.2353,3327.7647,5,4.435793201953381,1.0,0,0.0,0.4990299965468597,0.0,16.09094981484576,TARGET_FIRST,95145,1762479960000000000,95203.0,1.76248344e+18,3287.57,3272.82265,3272.80265,3326.2253,2.621169227013612,2.188146085817892,2.188146085817892,58.0,2.454683120051617,-0.1500474877586451,95144,1762479900000000000,1.0,DEFENDED_ZONE_LIMIT,0.5181974465804045,0.5522141980128766,-0.4477858019871233,dev,2025-11-01_2025-11-08
CLR2:SOLUSDT:1762413480000000000:a1793af1d552209a,SOLUSDT,LONG,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:LOW:1762413300000000000:defcaf8273584f3a,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,158.41,158.347,158.58030000000002,15,20.716600777219625,20.716600777219625,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.9208209625875925,4,True,0.0,94037,1762413480000000000,94043,1762413840000000000,94043,1762413840000000000,94059,1762414800000000000,94081,1762416120000000000,DIRECTIONAL_FVG,158.45,158.57,158.13,8.159570055073349,0.4285714285714285,0.1566164922271534,0.8043478260869464,2.865666686958315,-0.0929039387974806,0.284762195831217,20.059666808708204,0,-0.5930609417908155,158.46168781164187,1.4000000000000852,ALIGNED_INITIATIVE,2.544050459568798,0.0559059784011089,0.9872139313154636,1.5500000000000995,22.0,158.57,SOLUSDT:ACTIVE_POOL:HIGH:1762413300000000000:2b1d3c7870397db5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,159.9,159.84990000000002,159.9501,15,13.349652688724984,1.0,0,0.0,0.5361488430439697,0.0,16.072516397245185,TARGET_FIRST,94084,1762416300000000000,94155.0,1.76242056e+18,158.57,158.1223,158.1203,159.8489,2.8566004020550118,2.168193162878264,2.168193162878264,71.0,2.2837806168223547,-0.2676305410338796,94082,1762416180000000000,2.0,DEFENDED_ZONE_LIMIT,0.7012391836431904,0.7468518437487154,-0.2531481562512846,dev,2025-11-01_2025-11-08
CLR2:XRPUSDT:1754525520000000000:4abbb7f09bbe0811,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:DIAGONAL:15:LOW:1754439300000000000:1754516700000000000:53da88c93a88e246,DIAGONAL_SUPPORT,LOW,2.982751627906977,2.9811256279069767,2.9843776279069765,15,4.758503865121965,4.758503865121965,1,DIAGONAL_SUPPORT,15,1.6226135087437976,2,True,0.8733850129199884,95051,1754525520000000000,95070,1754526660000000000,95070,1754526660000000000,95101,1754528520000000000,95102,1754528580000000000,DIRECTIONAL_FVG,2.983,2.9832,2.9779,10.788524582997535,0.25,0.1755764389274555,0.4130434782608779,2.2375544253205017,0.070158262280155,0.5099097085528711,44.75108850641004,0,-1.4059569002001064,2.9824795860917064,3.5937984496123776,ALIGNED_INITIATIVE,1.062209378133795,0.3757068242398,0.8668798325751903,0.2666666666669232,1.0,2.9832,XRPUSDT:ACTIVE_POOL:HIGH:1754525700000000000:e5eeaf29f525160c,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3.0008,3.00032,3.00128,15,18.05093868364743,0.9079548273283368,3,0.1054579205654129,0.4222011724649959,0.3333333333333333,16.066933416147606,TARGET_FIRST,95103,1754528640000000000,95126.0,1.75453002e+18,2.9832,2.9777,2.9775,3.00022,3.0945454545453464,2.032437167566366,2.032437167566366,23.0,2.5560697665755607,-0.2825805772093871,95103,1754528640000000000,0.0,DEFENDED_ZONE_LIMIT,0.193105071791959,0.2048792895466255,-0.7951207104533744,dev,2025-08-01_2025-08-08
CLR2:ETHUSDT:1722954000000000000:5d61bcc8c1762ce6,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:HIGH:1722945600000000000:a7ca2b9392c01cfd,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2545.91,2530.8443,2550.9962,240,120.2676630705594,120.2676630705594,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,1.3972809549750225,12,True,0.0,94459,1722954000000000000,94469,1722954600000000000,94469,1722954600000000000,94470,1722954660000000000,94471,1722954720000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2534.17,2538.83,2558.24,6.972565906482424,0.0,0.0,0.4214807090719603,2.5542264660176945,0.0681408778543843,0.2266314231085638,28.09649112619464,0,-1.3684208137415814,2541.415350786154,1.5961165048543784,ALIGNED_INITIATIVE,1.6331767264698538,0.0342713562369428,2.0823671859576884,0.7451923076923258,1.0,2534.17,ETHUSDT:ACTIVE_POOL:LOW:1722954600000000000:cd10dcec50e74fcf,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2406.0,2404.4159,2420.0684,60,103.45914865980092,1.0,0,0.0,0.4799096445575518,0.0,15.883878360132734,TARGET_FIRST,94476,1722955020000000000,95897.0,1.72304028e+18,2534.17,2558.538025,2558.558025,2420.0784000000003,4.68202080390187,4.321087871775845,4.321087871775845,1421.0,4.6400763968616845,-0.5990646183844405,94472,1722954780000000000,4.0,DEFENDED_ZONE_LIMIT,0.4395741553227043,0.4965573118620357,-0.5190120351733412,dev,2024-08-01_2024-08-08
