client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20231015-172850-001-140733232651416-9,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,40.291,FILLED,GTC,False,False,40.291,2cd39f6c-d296-4907-923c-fd32b1079c51,1697390930000000001,1697390930000000001,['652.10016516 USDT'],BINANCE-1-9,NO_TRIGGER,OTO,OL-20231015-172850-001-140733232651416-3,"['O-20231015-172850-001-140733232651416-10', 'O-20231015-172850-001-140733232651416-11']",,,,,"['quote-resiliency-btcusdt-000010', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231015-172850-001-140733232651416-3,TAKER,T-337c9c107d36fdab-13764,26974.6,,,,,,,
O-20231015-172900-001-140733232651416-12,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,40.291,FILLED,GTC,True,False,40.291,da57d256-14be-4e46-ad0b-479cdfdfa685,1697390940000000000,1697390940000000000,['652.16060166 USDT'],BINANCE-1-12,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231015-172850-001-140733232651416-3,TAKER,T-23017bb36ab199a5-13769,26977.1,,,,,,,
O-20231017-005810-001-140733232651416-13,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,30.164,FILLED,GTC,False,False,30.164,45af0be4-cafc-47fa-8a8d-42bb5badb8e5,1697504290000000001,1697504290000000001,['511.34314440 USDT'],BINANCE-1-13,NO_TRIGGER,OTO,OL-20231017-005810-001-140733232651416-4,"['O-20231017-005810-001-140733232651416-14', 'O-20231017-005810-001-140733232651416-15']",,,,,"['quote-resiliency-btcusdt-000017', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231017-005810-001-140733232651416-4,TAKER,T-d01b12f6bbb163e7-43688,28253.5,,,,,,,
O-20231017-005810-001-140733232651416-14,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,30.164,CANCELED,GTC,True,False,0.000,793d53b8-e1c6-4b00-8f78-26cdd2048e5f,1697504290000000001,1697504290000000001,,BINANCE-1-14,NO_TRIGGER,OUO,OL-20231017-005810-001-140733232651416-4,['O-20231017-005810-001-140733232651416-15'],O-20231017-005810-001-140733232651416-13,,,,"['quote-resiliency-btcusdt-000017', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231017-005810-001-140733232651416-4,NO_LIQUIDITY_SIDE,,,28218.4,DEFAULT,,,,,
O-20231017-005810-001-140733232651416-15,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,LIMIT,30.164,CANCELED,GTC,True,False,0.000,9369b5f3-a3f8-4a82-b400-e005efd66122,1697504290000000001,1697504290000000001,,BINANCE-1-15,NO_TRIGGER,OUO,OL-20231017-005810-001-140733232651416-4,['O-20231017-005810-001-140733232651416-14'],O-20231017-005810-001-140733232651416-13,,,,"['quote-resiliency-btcusdt-000017', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-005810-001-140733232651416-4,MAKER,,,,,,,,28633.3,False
O-20231017-005820-001-140733232651416-16,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,30.164,FILLED,GTC,True,False,30.164,55687985-098e-4b3a-8540-5f6f8c997529,1697504300000000000,1697504300000000000,['511.32504600 USDT'],BINANCE-1-16,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231017-005810-001-140733232651416-4,TAKER,T-0b302c152e491ed4-43691,28252.5,,,,,,,
O-20231017-102000-001-140733232651416-17,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,25.824,FILLED,GTC,False,False,25.824,dcac1aa4-0a5d-48f9-bbfe-ba49a237ed6a,1697538000000000001,1697538000000000001,['441.91268352 USDT'],BINANCE-1-17,NO_TRIGGER,OTO,OL-20231017-102000-001-140733232651416-5,"['O-20231017-102000-001-140733232651416-18', 'O-20231017-102000-001-140733232651416-19']",,,,,"['quote-resiliency-btcusdt-000019', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231017-102000-001-140733232651416-5,TAKER,T-46a1ef6030726d60-51795,28520.8,,,,,,,
O-20231017-102000-001-140733232651416-18,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,25.824,CANCELED,GTC,True,False,0.000,e90458be-8952-4b68-a59b-fcbe9b5137e8,1697538000000000001,1697538000000000001,,BINANCE-1-18,NO_TRIGGER,OUO,OL-20231017-102000-001-140733232651416-5,['O-20231017-102000-001-140733232651416-19'],O-20231017-102000-001-140733232651416-17,,,,"['quote-resiliency-btcusdt-000019', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231017-102000-001-140733232651416-5,NO_LIQUIDITY_SIDE,,,28579.3,DEFAULT,,,,,
O-20231017-102000-001-140733232651416-19,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,25.824,CANCELED,GTC,True,False,0.000,ad4a9137-2a56-4e7b-8b77-f196280ba770,1697538000000000001,1697538000000000001,,BINANCE-1-19,NO_TRIGGER,OUO,OL-20231017-102000-001-140733232651416-5,['O-20231017-102000-001-140733232651416-18'],O-20231017-102000-001-140733232651416-17,,,,"['quote-resiliency-btcusdt-000019', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-102000-001-140733232651416-5,MAKER,,,,,,,,28055.0,False
O-20231017-102010-001-140733232651416-20,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,25.824,FILLED,GTC,True,False,25.824,8dcb2854-97ec-419a-a801-5ebed1dc8e8b,1697538010000000000,1697538010000000000,['441.83366208 USDT'],BINANCE-1-20,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231017-102000-001-140733232651416-5,TAKER,T-faa6ae6c884bf0cf-51799,28515.7,,,,,,,
O-20231017-123450-001-140733232651416-21,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,33.751,FILLED,GTC,False,False,33.751,240a5980-d7b1-4b68-bc0c-fdda937ff122,1697546090000000001,1697546090000000001,['574.45282032 USDT'],BINANCE-1-21,NO_TRIGGER,OTO,OL-20231017-123450-001-140733232651416-6,"['O-20231017-123450-001-140733232651416-22', 'O-20231017-123450-001-140733232651416-23']",,,,,"['quote-resiliency-btcusdt-000020', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231017-123450-001-140733232651416-6,TAKER,T-1495887e48b78b88-53910,28367.2,,,,,,,
O-20231017-123450-001-140733232651416-22,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,33.751,CANCELED,GTC,True,False,0.000,60a29aa8-e55c-4258-b6ca-e775469d0db5,1697546090000000001,1697546090000000001,,BINANCE-1-22,NO_TRIGGER,OUO,OL-20231017-123450-001-140733232651416-6,['O-20231017-123450-001-140733232651416-23'],O-20231017-123450-001-140733232651416-21,,,,"['quote-resiliency-btcusdt-000020', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231017-123450-001-140733232651416-6,NO_LIQUIDITY_SIDE,,,28334.6,DEFAULT,,,,,
O-20231017-123450-001-140733232651416-23,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,LIMIT,33.751,CANCELED,GTC,True,False,0.000,0c84f2d6-04fe-4288-843d-a7890b1cb038,1697546090000000001,1697546090000000001,,BINANCE-1-23,NO_TRIGGER,OUO,OL-20231017-123450-001-140733232651416-6,['O-20231017-123450-001-140733232651416-22'],O-20231017-123450-001-140733232651416-21,,,,"['quote-resiliency-btcusdt-000020', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-123450-001-140733232651416-6,MAKER,,,,,,,,28605.0,False
O-20231017-123500-001-140733232651416-24,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,33.751,FILLED,GTC,True,False,33.751,bf557a81-0526-4ea2-9185-c80d4c9393e1,1697546100000000000,1697546100000000000,['574.48522128 USDT'],BINANCE-1-24,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231017-123450-001-140733232651416-6,TAKER,T-35a623854914ec26-53915,28368.8,,,,,,,
O-20231018-040050-001-140733232651416-25,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,48.444,FILLED,GTC,False,False,48.444,67f4e406-a688-4a00-a3c6-1a957111a00c,1697601650000000001,1697601650000000001,['828.20056176 USDT'],BINANCE-1-25,NO_TRIGGER,OTO,OL-20231018-040050-001-140733232651416-7,"['O-20231018-040050-001-140733232651416-26', 'O-20231018-040050-001-140733232651416-27']",,,,,"['quote-resiliency-btcusdt-000023', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231018-040050-001-140733232651416-7,TAKER,T-94413b870c9716f1-67583,28493.4,,,,,,,
O-20231018-040050-001-140733232651416-26,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,48.444,CANCELED,GTC,True,False,0.000,98ac80b4-dee1-4bac-b1bc-c90c38ea75e2,1697601650000000001,1697601650000000001,,BINANCE-1-26,NO_TRIGGER,OUO,OL-20231018-040050-001-140733232651416-7,['O-20231018-040050-001-140733232651416-27'],O-20231018-040050-001-140733232651416-25,,,,"['quote-resiliency-btcusdt-000023', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-040050-001-140733232651416-7,NO_LIQUIDITY_SIDE,,,28506.3,DEFAULT,,,,,
O-20231018-040050-001-140733232651416-27,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,48.444,CANCELED,GTC,True,False,0.000,6759109e-2590-4e26-8451-9b6eecd0e37b,1697601650000000001,1697601650000000001,,BINANCE-1-27,NO_TRIGGER,OUO,OL-20231018-040050-001-140733232651416-7,['O-20231018-040050-001-140733232651416-26'],O-20231018-040050-001-140733232651416-25,,,,"['quote-resiliency-btcusdt-000023', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-040050-001-140733232651416-7,MAKER,,,,,,,,28307.6,False
O-20231018-040100-001-140733232651416-28,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,48.444,FILLED,GTC,True,False,48.444,201ef3bb-ce47-4742-92a2-7c37b98e0789,1697601660000000000,1697601660000000000,['828.15405552 USDT'],BINANCE-1-28,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-040050-001-140733232651416-7,TAKER,T-718df4c08d47f81b-67586,28491.8,,,,,,,
O-20231018-143500-001-140733232651416-29,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,16.878,FILLED,GTC,False,False,16.878,15a9c61a-1d7b-4d66-9a32-18181dd55e15,1697639700000000001,1697639700000000001,['286.11551844 USDT'],BINANCE-1-29,NO_TRIGGER,OTO,OL-20231018-143500-001-140733232651416-8,"['O-20231018-143500-001-140733232651416-30', 'O-20231018-143500-001-140733232651416-31']",,,,,"['quote-resiliency-btcusdt-000027', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231018-143500-001-140733232651416-8,TAKER,T-7aff74c605ee9ae5-77475,28253.3,,,,,,,
O-20231018-143500-001-140733232651416-30,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,16.878,CANCELED,GTC,True,False,0.000,dbcfcd9e-d355-4648-8310-0b029a7fc905,1697639700000000001,1697639700000000001,,BINANCE-1-30,NO_TRIGGER,OUO,OL-20231018-143500-001-140733232651416-8,['O-20231018-143500-001-140733232651416-31'],O-20231018-143500-001-140733232651416-29,,,,"['quote-resiliency-btcusdt-000027', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-143500-001-140733232651416-8,NO_LIQUIDITY_SIDE,,,28153.4,DEFAULT,,,,,
O-20231018-143500-001-140733232651416-31,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,LIMIT,16.878,CANCELED,GTC,True,False,0.000,a93df674-0ed4-4cb3-87b7-9fbf5c937609,1697639700000000001,1697639700000000001,,BINANCE-1-31,NO_TRIGGER,OUO,OL-20231018-143500-001-140733232651416-8,['O-20231018-143500-001-140733232651416-30'],O-20231018-143500-001-140733232651416-29,,,,"['quote-resiliency-btcusdt-000027', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-143500-001-140733232651416-8,MAKER,,,,,,,,28584.9,False
O-20231018-143510-001-140733232651416-32,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,16.878,FILLED,GTC,True,False,16.878,f6612df1-aba3-4781-80fe-1b7e50f71a80,1697639710000000000,1697639710000000000,['285.92310924 USDT'],BINANCE-1-32,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-143500-001-140733232651416-8,TAKER,T-db6d448b04511bfa-77480,28234.3,,,,,,,
O-20231018-170950-001-140733232651416-33,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,40.452,FILLED,GTC,False,False,40.452,090e4521-da3f-4a9b-8d62-613ff60b4c3a,1697648990000000001,1697648990000000001,['688.81665600 USDT'],BINANCE-1-33,NO_TRIGGER,OTO,OL-20231018-170950-001-140733232651416-9,"['O-20231018-170950-001-140733232651416-34', 'O-20231018-170950-001-140733232651416-35']",,,,,"['quote-resiliency-btcusdt-000028', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231018-170950-001-140733232651416-9,TAKER,T-0000f093a92fccbc-79911,28380,,,,,,,
O-20231018-170950-001-140733232651416-34,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,40.452,CANCELED,GTC,True,False,0.000,2e92e36e-9728-4bb8-884e-7ec23cb636a9,1697648990000000001,1697648990000000001,,BINANCE-1-34,NO_TRIGGER,OUO,OL-20231018-170950-001-140733232651416-9,['O-20231018-170950-001-140733232651416-35'],O-20231018-170950-001-140733232651416-33,,,,"['quote-resiliency-btcusdt-000028', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-170950-001-140733232651416-9,NO_LIQUIDITY_SIDE,,,28396.3,DEFAULT,,,,,
O-20231018-170950-001-140733232651416-35,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,40.452,CANCELED,GTC,True,False,0.000,af15e7a0-b18e-4331-9a7d-57dd898fe6f7,1697648990000000001,1697648990000000001,,BINANCE-1-35,NO_TRIGGER,OUO,OL-20231018-170950-001-140733232651416-9,['O-20231018-170950-001-140733232651416-34'],O-20231018-170950-001-140733232651416-33,,,,"['quote-resiliency-btcusdt-000028', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-170950-001-140733232651416-9,MAKER,,,,,,,,28126.6,False
O-20231018-171000-001-140733232651416-36,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,40.452,FILLED,GTC,True,False,40.452,b2e43bab-819a-40c3-b82a-4158b131184e,1697649000000000000,1697649000000000000,['688.82636448 USDT'],BINANCE-1-36,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-170950-001-140733232651416-9,TAKER,T-511a01ec72d782a3-79914,28380.4,,,,,,,
O-20231019-144340-001-140733232651416-37,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,32.248,FILLED,GTC,False,False,32.248,ec0bbf3e-3730-414f-ab04-6fa6c79aa25b,1697726620000000001,1697726620000000001,['552.65977440 USDT'],BINANCE-1-37,NO_TRIGGER,OTO,OL-20231019-144340-001-140733232651416-10,"['O-20231019-144340-001-140733232651416-38', 'O-20231019-144340-001-140733232651416-39']",,,,,"['quote-resiliency-btcusdt-000035', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231019-144340-001-140733232651416-10,TAKER,T-b07e9ee766b59adc-98044,28563,,,,,,,
O-20231019-144340-001-140733232651416-38,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,32.248,CANCELED,GTC,True,False,0.000,fa566cd9-befa-4d2c-9207-07c4291120fa,1697726620000000001,1697726620000000001,,BINANCE-1-38,NO_TRIGGER,OUO,OL-20231019-144340-001-140733232651416-10,['O-20231019-144340-001-140733232651416-39'],O-20231019-144340-001-140733232651416-37,,,,"['quote-resiliency-btcusdt-000035', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231019-144340-001-140733232651416-10,NO_LIQUIDITY_SIDE,,,28591.5,DEFAULT,,,,,
O-20231019-144340-001-140733232651416-39,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,32.248,CANCELED,GTC,True,False,0.000,1572863b-52b2-4f99-ac13-b34c69919c61,1697726620000000001,1697726620000000001,,BINANCE-1-39,NO_TRIGGER,OUO,OL-20231019-144340-001-140733232651416-10,['O-20231019-144340-001-140733232651416-38'],O-20231019-144340-001-140733232651416-37,,,,"['quote-resiliency-btcusdt-000035', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231019-144340-001-140733232651416-10,MAKER,,,,,,,,28267.4,False
