client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20231017-005810-001-140737083279224-11,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,29.517,FILLED,GTC,False,False,29.517,ae0a5964-05a9-4cf4-9c8c-647408dd315d,1697504290000000000,1697504290000000000,['500.37513570 USDT'],BINANCE-1-11,NO_TRIGGER,OTO,OL-20231017-005810-001-140737083279224-4,"['O-20231017-005810-001-140737083279224-12', 'O-20231017-005810-001-140737083279224-13']",,,,,"['quote-resiliency-btcusdt-000017', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231017-005810-001-140737083279224-4,TAKER,T-de976c88d6b13442-43688,28253.5,,,,,,,
O-20231017-005810-001-140737083279224-12,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,29.517,CANCELED,GTC,True,False,0.000,90633a24-fd10-49b6-9afa-76ab9691a055,1697504290000000000,1697504290000000000,,BINANCE-1-12,NO_TRIGGER,OUO,OL-20231017-005810-001-140737083279224-4,['O-20231017-005810-001-140737083279224-13'],O-20231017-005810-001-140737083279224-11,,,,"['quote-resiliency-btcusdt-000017', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231017-005810-001-140737083279224-4,NO_LIQUIDITY_SIDE,,,28218.4,DEFAULT,,,,,
O-20231017-005810-001-140737083279224-13,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,LIMIT,29.517,CANCELED,GTC,True,False,0.000,653fa84d-4d31-49f7-b074-7a7b13bbbbae,1697504290000000000,1697504290000000000,,BINANCE-1-13,NO_TRIGGER,OUO,OL-20231017-005810-001-140737083279224-4,['O-20231017-005810-001-140737083279224-12'],O-20231017-005810-001-140737083279224-11,,,,"['quote-resiliency-btcusdt-000017', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-005810-001-140737083279224-4,MAKER,,,,,,,,28633.3,False
O-20231017-005820-001-140737083279224-14,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,29.517,FILLED,GTC,True,False,29.517,77911ac5-33a4-4862-956c-aff778f80ebe,1697504300000000000,1697504300000000000,['500.35742550 USDT'],BINANCE-1-14,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231017-005810-001-140737083279224-4,TAKER,T-0b302c152e491ed4-43691,28252.5,,,,,,,
O-20231017-102000-001-140737083279224-15,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,25.270,FILLED,GTC,False,False,25.270,c8c231b5-4ddf-4864-9433-cc27e6f5d279,1697538000000000000,1697538000000000000,['432.43236960 USDT'],BINANCE-1-15,NO_TRIGGER,OTO,OL-20231017-102000-001-140737083279224-5,"['O-20231017-102000-001-140737083279224-16', 'O-20231017-102000-001-140737083279224-17']",,,,,"['quote-resiliency-btcusdt-000019', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231017-102000-001-140737083279224-5,TAKER,T-f62beeb89e295fe9-51795,28520.8,,,,,,,
O-20231017-102000-001-140737083279224-16,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,25.270,CANCELED,GTC,True,False,0.000,d10a48fb-89df-4b5f-ae9f-070618b2a424,1697538000000000000,1697538000000000000,,BINANCE-1-16,NO_TRIGGER,OUO,OL-20231017-102000-001-140737083279224-5,['O-20231017-102000-001-140737083279224-17'],O-20231017-102000-001-140737083279224-15,,,,"['quote-resiliency-btcusdt-000019', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231017-102000-001-140737083279224-5,NO_LIQUIDITY_SIDE,,,28579.3,DEFAULT,,,,,
O-20231017-102000-001-140737083279224-17,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,25.270,CANCELED,GTC,True,False,0.000,ff35edd3-c3f8-49e9-9f9d-06fb1f5a60d9,1697538000000000000,1697538000000000000,,BINANCE-1-17,NO_TRIGGER,OUO,OL-20231017-102000-001-140737083279224-5,['O-20231017-102000-001-140737083279224-16'],O-20231017-102000-001-140737083279224-15,,,,"['quote-resiliency-btcusdt-000019', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-102000-001-140737083279224-5,MAKER,,,,,,,,28055.0,False
O-20231017-102010-001-140737083279224-18,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,25.270,FILLED,GTC,True,False,25.270,2de981a3-dc18-4845-bbf9-e7054b55eb29,1697538010000000000,1697538010000000000,['432.35504340 USDT'],BINANCE-1-18,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231017-102000-001-140737083279224-5,TAKER,T-faa6ae6c884bf0cf-51799,28515.7,,,,,,,
O-20231017-123450-001-140737083279224-19,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,33.027,FILLED,GTC,False,False,33.027,aefc1bb2-69e3-4559-9786-1dc6d534879d,1697546090000000000,1697546090000000000,['562.12812702 USDT'],BINANCE-1-19,NO_TRIGGER,OTO,OL-20231017-123450-001-140737083279224-6,"['O-20231017-123450-001-140737083279224-20', 'O-20231017-123450-001-140737083279224-21']",,,,,"['quote-resiliency-btcusdt-000020', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231017-123450-001-140737083279224-6,TAKER,T-7c39231dbf76e855-53910,28367.1,,,,,,,
O-20231017-123450-001-140737083279224-20,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,33.027,FILLED,GTC,True,False,33.027,48ccd231-777c-43e5-829c-447dcf688926,1697546090000000000,1697546200000000000,['561.04616250 USDT'],BINANCE-1-20,NO_TRIGGER,OUO,OL-20231017-123450-001-140737083279224-6,['O-20231017-123450-001-140737083279224-21'],O-20231017-123450-001-140737083279224-19,,,,"['quote-resiliency-btcusdt-000020', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,22.099999999998545,P-20231017-123450-001-140737083279224-6,TAKER,T-1151af034f590b5e-53939,28312.5,28334.6,DEFAULT,,,,,
O-20231017-123450-001-140737083279224-21,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,LIMIT,33.027,CANCELED,GTC,True,False,0.000,77630aa2-3c67-4128-9b08-8bd2dcd379a3,1697546090000000000,1697546200000000000,,BINANCE-1-21,NO_TRIGGER,OUO,OL-20231017-123450-001-140737083279224-6,['O-20231017-123450-001-140737083279224-20'],O-20231017-123450-001-140737083279224-19,,,,"['quote-resiliency-btcusdt-000020', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231017-123450-001-140737083279224-6,MAKER,,,,,,,,28605.0,False
O-20231018-040050-001-140737083279224-22,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,46.439,FILLED,GTC,False,False,46.439,3ff91e0d-68ad-49c8-8111-b29c14fe934b,1697601650000000000,1697601650000000000,['793.92300156 USDT'],BINANCE-1-22,NO_TRIGGER,OTO,OL-20231018-040050-001-140737083279224-7,"['O-20231018-040050-001-140737083279224-23', 'O-20231018-040050-001-140737083279224-24']",,,,,"['quote-resiliency-btcusdt-000023', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231018-040050-001-140737083279224-7,TAKER,T-3b2eaa42edecb544-67583,28493.4,,,,,,,
O-20231018-040050-001-140737083279224-23,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,46.439,CANCELED,GTC,True,False,0.000,5bf6ab37-3e70-4e01-a9a7-cee0c5523c80,1697601650000000000,1697601650000000000,,BINANCE-1-23,NO_TRIGGER,OUO,OL-20231018-040050-001-140737083279224-7,['O-20231018-040050-001-140737083279224-24'],O-20231018-040050-001-140737083279224-22,,,,"['quote-resiliency-btcusdt-000023', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-040050-001-140737083279224-7,NO_LIQUIDITY_SIDE,,,28506.3,DEFAULT,,,,,
O-20231018-040050-001-140737083279224-24,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,46.439,CANCELED,GTC,True,False,0.000,2ca411ec-5726-475f-9316-df3580a265cf,1697601650000000000,1697601650000000000,,BINANCE-1-24,NO_TRIGGER,OUO,OL-20231018-040050-001-140737083279224-7,['O-20231018-040050-001-140737083279224-23'],O-20231018-040050-001-140737083279224-22,,,,"['quote-resiliency-btcusdt-000023', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-040050-001-140737083279224-7,MAKER,,,,,,,,28307.6,False
O-20231018-040100-001-140737083279224-25,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,46.439,FILLED,GTC,True,False,46.439,dfeffcd1-77be-440c-83f8-bb70289c986e,1697601660000000000,1697601660000000000,['793.87842012 USDT'],BINANCE-1-25,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-040050-001-140737083279224-7,TAKER,T-718df4c08d47f81b-67586,28491.8,,,,,,,
O-20231018-143500-001-140737083279224-26,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,16.180,FILLED,GTC,False,False,16.180,b7ddce2b-1746-4fa4-b5c6-c85085fafb9d,1697639700000000000,1697639700000000000,['274.28303640 USDT'],BINANCE-1-26,NO_TRIGGER,OTO,OL-20231018-143500-001-140737083279224-8,"['O-20231018-143500-001-140737083279224-27', 'O-20231018-143500-001-140737083279224-28']",,,,,"['quote-resiliency-btcusdt-000027', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231018-143500-001-140737083279224-8,TAKER,T-9fc887ac857338f0-77475,28253.3,,,,,,,
O-20231018-143500-001-140737083279224-27,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,16.180,CANCELED,GTC,True,False,0.000,ec0e53bd-8311-4113-9bc9-f2f7320cac39,1697639700000000000,1697639700000000000,,BINANCE-1-27,NO_TRIGGER,OUO,OL-20231018-143500-001-140737083279224-8,['O-20231018-143500-001-140737083279224-28'],O-20231018-143500-001-140737083279224-26,,,,"['quote-resiliency-btcusdt-000027', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-143500-001-140737083279224-8,NO_LIQUIDITY_SIDE,,,28153.4,DEFAULT,,,,,
O-20231018-143500-001-140737083279224-28,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,LIMIT,16.180,CANCELED,GTC,True,False,0.000,c7e5e678-1d17-4197-8a00-6d764aeb4754,1697639700000000000,1697639700000000000,,BINANCE-1-28,NO_TRIGGER,OUO,OL-20231018-143500-001-140737083279224-8,['O-20231018-143500-001-140737083279224-27'],O-20231018-143500-001-140737083279224-26,,,,"['quote-resiliency-btcusdt-000027', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-143500-001-140737083279224-8,MAKER,,,,,,,,28584.9,False
O-20231018-143510-001-140737083279224-29,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,16.180,FILLED,GTC,True,False,16.180,91f59b2a-1c32-42e7-846a-9c9a43eee2d3,1697639710000000000,1697639710000000000,['274.09858440 USDT'],BINANCE-1-29,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-143500-001-140737083279224-8,TAKER,T-db6d448b04511bfa-77480,28234.3,,,,,,,
O-20231018-170950-001-140737083279224-30,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,38.778,FILLED,GTC,False,False,38.778,3540b8ab-17db-445a-9be8-e76f19e25a44,1697648990000000000,1697648990000000000,['660.31178400 USDT'],BINANCE-1-30,NO_TRIGGER,OTO,OL-20231018-170950-001-140737083279224-9,"['O-20231018-170950-001-140737083279224-31', 'O-20231018-170950-001-140737083279224-32']",,,,,"['quote-resiliency-btcusdt-000028', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231018-170950-001-140737083279224-9,TAKER,T-c30602db568c18bd-79911,28380,,,,,,,
O-20231018-170950-001-140737083279224-31,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,38.778,CANCELED,GTC,True,False,0.000,dc3d23b5-cfd5-450c-baaf-4eb54d04067e,1697648990000000000,1697648990000000000,,BINANCE-1-31,NO_TRIGGER,OUO,OL-20231018-170950-001-140737083279224-9,['O-20231018-170950-001-140737083279224-32'],O-20231018-170950-001-140737083279224-30,,,,"['quote-resiliency-btcusdt-000028', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231018-170950-001-140737083279224-9,NO_LIQUIDITY_SIDE,,,28396.3,DEFAULT,,,,,
O-20231018-170950-001-140737083279224-32,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,38.778,CANCELED,GTC,True,False,0.000,ed4897ef-d588-4f09-9ac0-28adafdeea62,1697648990000000000,1697648990000000000,,BINANCE-1-32,NO_TRIGGER,OUO,OL-20231018-170950-001-140737083279224-9,['O-20231018-170950-001-140737083279224-31'],O-20231018-170950-001-140737083279224-30,,,,"['quote-resiliency-btcusdt-000028', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231018-170950-001-140737083279224-9,MAKER,,,,,,,,28126.6,False
O-20231018-171000-001-140737083279224-33,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,38.778,FILLED,GTC,True,False,38.778,44be3427-cc03-4ab3-9fa1-19fcfbad8fb0,1697649000000000000,1697649000000000000,['660.32109072 USDT'],BINANCE-1-33,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231018-170950-001-140737083279224-9,TAKER,T-511a01ec72d782a3-79914,28380.4,,,,,,,
O-20231019-144340-001-140737083279224-34,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,30.913,FILLED,GTC,False,False,30.913,79b0fda7-72b2-44bb-9884-c116423ef22e,1697726620000000000,1697726620000000000,['529.78266618 USDT'],BINANCE-1-34,NO_TRIGGER,OTO,OL-20231019-144340-001-140737083279224-10,"['O-20231019-144340-001-140737083279224-35', 'O-20231019-144340-001-140737083279224-36']",,,,,"['quote-resiliency-btcusdt-000035', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231019-144340-001-140737083279224-10,TAKER,T-f0fe66b38d3fe20d-98044,28563.1,,,,,,,
O-20231019-144340-001-140737083279224-35,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,30.913,FILLED,GTC,True,False,30.913,6fa0681d-1cb1-48b2-9c66-8ad96e270309,1697726620000000000,1697726900000000000,['530.46337044 USDT'],BINANCE-1-35,NO_TRIGGER,OUO,OL-20231019-144340-001-140737083279224-10,['O-20231019-144340-001-140737083279224-36'],O-20231019-144340-001-140737083279224-34,,,,"['quote-resiliency-btcusdt-000035', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,8.299999999999272,P-20231019-144340-001-140737083279224-10,TAKER,T-892767c25fefc68b-98128,28599.8,28591.5,DEFAULT,,,,,
O-20231019-144340-001-140737083279224-36,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,30.913,CANCELED,GTC,True,False,0.000,09c05bac-a5f3-48dd-a0ef-80b1a1cf79ba,1697726620000000000,1697726900000000000,,BINANCE-1-36,NO_TRIGGER,OUO,OL-20231019-144340-001-140737083279224-10,['O-20231019-144340-001-140737083279224-35'],O-20231019-144340-001-140737083279224-34,,,,"['quote-resiliency-btcusdt-000035', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231019-144340-001-140737083279224-10,MAKER,,,,,,,,28267.4,False
O-20231020-023440-001-140737083279224-37,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,17.810,FILLED,GTC,False,False,17.810,af3a427f-1ace-48c2-a8f9-05e472613c72,1697769280000000000,1697769280000000000,['308.62664040 USDT'],BINANCE-1-37,NO_TRIGGER,OTO,OL-20231020-023440-001-140737083279224-11,"['O-20231020-023440-001-140737083279224-38', 'O-20231020-023440-001-140737083279224-39']",,,,,"['quote-resiliency-btcusdt-000038', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231020-023440-001-140737083279224-11,TAKER,T-a99b39418645a518-108910,28881.4,,,,,,,
O-20231020-023440-001-140737083279224-38,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,17.810,CANCELED,GTC,True,False,0.000,21d34a65-0192-42d7-b89b-93ec627d3b93,1697769280000000000,1697769280000000000,,BINANCE-1-38,NO_TRIGGER,OUO,OL-20231020-023440-001-140737083279224-11,['O-20231020-023440-001-140737083279224-39'],O-20231020-023440-001-140737083279224-37,,,,"['quote-resiliency-btcusdt-000038', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-023440-001-140737083279224-11,NO_LIQUIDITY_SIDE,,,28951.0,DEFAULT,,,,,
