accepted_last15,breadth,delayed_cont_120m,delayed_cont_240m,delayed_cont_480m,delayed_cont_60m,delayed_entry_price,delayed_entry_time,delayed_rev_120m,delayed_rev_240m,delayed_rev_480m,delayed_rev_60m,direct_cont_120m,direct_cont_240m,direct_cont_480m,direct_cont_60m,direct_rev_120m,direct_rev_240m,direct_rev_480m,direct_rev_60m,entry_price,entry_time,event_id,event_time,impulse_atr,impulse_breadth,jump_close,jump_direction,jump_high,jump_log_return,jump_low,jump_open,jump_return,jump_zscore,last15_aligned_return,oi_abs_baseline,oi_change_1h,oi_material,oi_mode,period_label,premium_aligned,premium_change_1h,split,state,symbol,taker_1h,taker_aligned,timeframe_min,transition15,episode_id,abs_z
True,4,,,,,28964.2,2022-06-11 09:15:59.999000+00:00,,,,,,,,,,,,,28995.0,2022-06-11 09:00:59.999000+00:00,BTCUSDT:2022-06-11T08:59:59.999000+00:00:60m,2022-06-11 08:59:59.999000+00:00,1.6049180669596683,4,28994.9,-1,29329.8,-0.010774683640357859,28988.0,29309.0,-0.010716844655225266,-2.098705351738732,0.004979409746053487,0.0032787727452685544,-0.0009084699342380986,False,UNWIND,dev_cascade_2022_06,False,0.00017162,development,MIXED_SPONSORSHIP,BTCUSDT,-0.3031340711378357,True,60,PERSISTENT_15,BTCUSDT:2022-06-11 08:59:59.999000+00:00,2.098705351738732
True,4,,,,,28691.5,2022-06-11 14:15:59.999000+00:00,,,,,,,,,,,,,28760.0,2022-06-11 14:00:59.999000+00:00,BTCUSDT:2022-06-11T13:59:59.999000+00:00:60m,2022-06-11 13:59:59.999000+00:00,0.9911273208115126,3,28760.1,1,28865.4,0.010672146509590027,28320.0,28457.0,0.01072929699031433,2.4007032486239486,0.0022442386838446016,0.0036136894714822176,-0.004021940853501604,True,UNWIND,dev_cascade_2022_06,False,-8.586e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.02844858140959315,True,60,MIXED_15,BTCUSDT:2022-06-11 13:59:59.999000+00:00,2.4007032486239486
True,4,,,,,28528.2,2022-06-11 15:15:59.999000+00:00,,,,,,,,,,,,,28410.2,2022-06-11 15:00:59.999000+00:00,BTCUSDT:2022-06-11T14:59:59.999000+00:00:60m,2022-06-11 14:59:59.999000+00:00,1.090313941127602,4,28410.8,-1,28764.1,-0.01221965532971595,28357.4,28760.0,-0.012145298521215153,-2.0085509346279564,0.003322165897809204,0.003591141946593268,-0.01664641840236669,True,UNWIND,dev_cascade_2022_06,False,7.145999999999997e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.2301638515514153,True,60,MIXED_15,BTCUSDT:2022-06-11 14:59:59.999000+00:00,2.0085509346279564
True,4,,,,,27518.3,2022-06-12 03:15:59.999000+00:00,,,,,,,,,,,,,27409.5,2022-06-12 03:00:59.999000+00:00,BTCUSDT:2022-06-12T02:59:59.999000+00:00:60m,2022-06-12 02:59:59.999000+00:00,2.0898358444716534,4,27409.5,-1,28337.7,-0.029481404210975618,27284.2,28229.6,-0.029051066965171235,-4.70451848004498,0.0029464724177442614,0.0037636904834918994,-0.06412216556927319,True,UNWIND,dev_cascade_2022_06,False,0.00203391,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.20732592802504382,True,60,MIXED_15,BTCUSDT:2022-06-12 02:59:59.999000+00:00,4.70451848004498
True,0,,,,,27482.2,2022-06-12 04:15:59.999000+00:00,,,,,,,,,,,,,27538.2,2022-06-12 04:00:59.999000+00:00,BTCUSDT:2022-06-12T03:59:59.999000+00:00:120m,2022-06-12 03:59:59.999000+00:00,-0.3168914434626864,0,27538.2,-1,28337.7,-0.03140286882799545,27244.9,28229.6,-0.030914919747894728,-4.501391854243826,0.003510016211208944,0.004125794685490902,-0.007345851590159214,True,UNWIND,dev_cascade_2022_06,True,-6.680999999999999e-05,development,MIXED_SPONSORSHIP,BTCUSDT,0.0023245213529782724,False,120,MIXED_15,BTCUSDT:2022-06-12 03:59:59.999000+00:00,4.501391854243826
True,4,,,,,27520.1,2022-06-12 08:15:59.999000+00:00,,,,,,,,,,,,,27629.5,2022-06-12 08:00:59.999000+00:00,BTCUSDT:2022-06-12T07:59:59.999000+00:00:120m,2022-06-12 07:59:59.999000+00:00,0.4597390815247407,2,27629.4,1,27673.4,0.013522361284972716,27233.1,27257.5,0.01361420191281204,2.070796753365657,0.006429193272841749,0.004344251022516232,0.0019427332305461675,False,BUILD,dev_cascade_2022_06,False,-5.523000000000008e-05,development,UNSPONSORED_CONFLICT,BTCUSDT,-0.034195828441917465,False,120,MIXED_15,BTCUSDT:2022-06-12 07:59:59.999000+00:00,2.070796753365657
True,4,,,,,27864.5,2022-06-12 15:15:59.999000+00:00,,,,,,,,,,,,,27798.5,2022-06-12 15:00:59.999000+00:00,BTCUSDT:2022-06-12T14:59:59.999000+00:00:60m,2022-06-12 14:59:59.999000+00:00,1.335090170044901,4,27798.6,1,27944.5,0.01801104930148314,26850.0,27302.3,0.018174226441631358,2.793408542598209,0.010556852138634998,0.0036122098635527067,0.009020775516525248,True,BUILD,dev_cascade_2022_06,False,-7.630000000000007e-06,development,MIXED_SPONSORSHIP,BTCUSDT,0.05420474775523212,True,60,PERSISTENT_15,BTCUSDT:2022-06-12 14:59:59.999000+00:00,2.793408542598209
False,4,,,,,28132.2,2022-06-12 16:15:59.999000+00:00,,,,,,,,,,,,,28077.8,2022-06-12 16:00:59.999000+00:00,BTCUSDT:2022-06-12T15:59:59.999000+00:00:120m,2022-06-12 15:59:59.999000+00:00,0.7028934494849292,2,28077.8,1,28337.7,0.02800461809514592,26850.0,27302.3,0.028400433661509572,3.758832139628199,-0.0018769596098199282,0.0036943970175542518,0.0020100260485875765,False,BUILD,dev_cascade_2022_06,True,0.00048670000000000007,development,FLOW_ALIGNED_PRICE_ONLY,BTCUSDT,0.008621465957184235,True,120,PERSISTENT_15,BTCUSDT:2022-06-12 15:59:59.999000+00:00,3.758832139628199
True,4,,,,,27462.0,2022-06-12 20:15:59.999000+00:00,,,,,,,,,,,,,27410.0,2022-06-12 20:00:59.999000+00:00,BTCUSDT:2022-06-12T19:59:59.999000+00:00:120m,2022-06-12 19:59:59.999000+00:00,1.2521014108324826,3,27410.0,-1,28128.0,-0.025277949473788006,27404.0,28111.8,-0.02496113717775872,-2.3944989149020754,0.004456518975618162,0.004127372432011001,-0.025873329444618065,True,UNWIND,dev_cascade_2022_06,False,1.4500000000000624e-06,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.1247015699001549,True,120,MIXED_15,BTCUSDT:2022-06-12 19:59:59.999000+00:00,2.3944989149020754
True,4,,,,,25635.5,2022-06-13 02:15:59.999000+00:00,,,,,,,,,,,,,25758.6,2022-06-13 02:00:59.999000+00:00,BTCUSDT:2022-06-13T01:59:59.999000+00:00:60m,2022-06-13 01:59:59.999000+00:00,1.697731445592415,4,25758.7,-1,26458.1,-0.030810832660167934,25580.0,26291.2,-0.030341016461695403,-3.1939249988772667,0.010586034577461212,0.00464038141260481,-0.050509896116327724,True,UNWIND,dev_cascade_2022_06,False,0.00046933999999999995,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.09673931614136251,True,60,PERSISTENT_15,BTCUSDT:2022-06-13 01:59:59.999000+00:00,3.1939249988772667
False,0,,,,,25809.0,2022-06-13 04:15:59.999000+00:00,,,,,,,,,,,,,25499.9,2022-06-13 04:00:59.999000+00:00,BTCUSDT:2022-06-13T03:59:59.999000+00:00:120m,2022-06-13 03:59:59.999000+00:00,-0.3229539377975386,0,25500.0,-1,25849.2,-0.040904814619987816,24864.2,25758.6,-0.040079504003433186,-3.3081923104305377,-0.0012368219565346283,0.004728539618163552,0.010075866449788862,True,BUILD,dev_cascade_2022_06,False,0.00013136000000000002,development,UNSPONSORED_CONFLICT,BTCUSDT,0.04484024318144688,False,120,REJECTED_15,BTCUSDT:2022-06-13 03:59:59.999000+00:00,3.3081923104305377
True,4,,,,,24810.7,2022-06-13 08:15:59.999000+00:00,,,,,,,,,,,,,24801.1,2022-06-13 08:00:59.999000+00:00,BTCUSDT:2022-06-13T07:59:59.999000+00:00:240m,2022-06-13 07:59:59.999000+00:00,0.8813402883342762,2,24801.2,-1,26241.5,-0.06869122768727531,24552.0,25499.9,-0.06638508998784098,-3.567879769175529,0.0037157995798133836,0.007148494779103842,-0.01976748251145466,True,UNWIND,dev_cascade_2022_06,False,3.191000000000001e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.024666193712856666,True,240,MIXED_15,BTCUSDT:2022-06-13 07:59:59.999000+00:00,3.567879769175529
True,4,,,,,24485.6,2022-06-13 09:15:59.999000+00:00,,,,,,,,,,,,,24172.9,2022-06-13 09:00:59.999000+00:00,BTCUSDT:2022-06-13T08:59:59.999000+00:00:60m,2022-06-13 08:59:59.999000+00:00,0.9802662862286103,4,24172.9,-1,24934.3,-0.025659868128581145,24128.2,24801.1,-0.025333451607180257,-2.0740730057659986,0.015953722399530967,0.007735301199964795,-0.013688898443223962,True,UNWIND,dev_cascade_2022_06,False,0.00063632,development,UNSPONSORED_CONFLICT,BTCUSDT,0.026812964331139038,False,60,MIXED_15,BTCUSDT:2022-06-13 08:59:59.999000+00:00,2.0740730057659986
False,1,,,,,23989.4,2022-06-13 10:15:59.999000+00:00,,,,,,,,,,,,,24038.4,2022-06-13 10:00:59.999000+00:00,BTCUSDT:2022-06-13T09:59:59.999000+00:00:120m,2022-06-13 09:59:59.999000+00:00,0.2027572716138429,0,24038.4,-1,24934.3,-0.031239487385450227,23760.1,24801.1,-0.030756576294695415,-2.003473431921786,-0.005197770353055464,0.008886255875953708,-0.018257832951324104,True,UNWIND,dev_cascade_2022_06,True,-0.00014063,development,FORCED_UNWIND_REJECTED,BTCUSDT,-0.05634005689395442,True,120,MIXED_15,BTCUSDT:2022-06-13 09:59:59.999000+00:00,2.003473431921786
True,4,,,,,22826.4,2022-06-13 15:15:59.999000+00:00,,,,,,,,,,,,,22789.7,2022-06-13 15:00:59.999000+00:00,BTCUSDT:2022-06-13T14:59:59.999000+00:00:60m,2022-06-13 14:59:59.999000+00:00,1.1872948540475101,3,22789.7,-1,23734.0,-0.03674571971136082,22559.7,23642.7,-0.03607878964754452,-2.909489536400372,0.011198465797169321,0.013274191988811523,-0.02362171201834684,True,UNWIND,dev_cascade_2022_06,True,-0.00228322,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.05031539620149561,True,60,MIXED_15,BTCUSDT:2022-06-13 14:59:59.999000+00:00,2.909489536400372
False,4,,,,,23833.8,2022-06-13 16:15:59.999000+00:00,,,,,,,,,,,,,23255.3,2022-06-13 16:00:59.999000+00:00,BTCUSDT:2022-06-13T15:59:59.999000+00:00:60m,2022-06-13 15:59:59.999000+00:00,0.6278304061220508,4,23253.1,1,23475.7,0.020129776975924222,22600.0,22789.7,0.020333747263017843,2.157707520419539,-0.008147039127115119,0.013274191988811523,0.03183243505621647,True,BUILD,dev_cascade_2022_06,True,0.00052352,development,SPONSORED_BUILD_BROAD,BTCUSDT,0.09982756030920444,True,60,PERSISTENT_15,BTCUSDT:2022-06-13 15:59:59.999000+00:00,2.157707520419539
True,4,,,,,23485.0,2022-06-13 17:15:59.999000+00:00,,,,,,,,,,,,,23722.7,2022-06-13 17:00:59.999000+00:00,BTCUSDT:2022-06-13T16:59:59.999000+00:00:60m,2022-06-13 16:59:59.999000+00:00,0.6006987352397237,1,23722.8,1,24193.7,0.019998154529155123,23105.0,23255.3,0.020199457276664168,2.021410689140114,0.004007939698917884,0.013673993428977127,-0.020094097340543016,True,UNWIND,dev_cascade_2022_06,True,0.00099763,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,0.04767835801027471,True,60,REJECTED_15,BTCUSDT:2022-06-13 16:59:59.999000+00:00,2.021410689140114
True,4,,,,,21290.7,2022-06-14 02:15:59.999000+00:00,,,,,,,,,,,,,20834.8,2022-06-14 02:00:59.999000+00:00,BTCUSDT:2022-06-14T01:59:59.999000+00:00:60m,2022-06-14 01:59:59.999000+00:00,2.121271124513217,4,20834.7,-1,21874.7,-0.07562797372074899,20834.0,21737.3,-0.07283892931045988,-5.484484356524238,0.007890325898554318,0.014913576898374359,-0.04838050040398301,True,UNWIND,dev_cascade_2022_06,False,0.00011216000000000004,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.10450444667754778,True,60,MIXED_15,BTCUSDT:2022-06-14 01:59:59.999000+00:00,5.484484356524238
True,4,,,,,21667.6,2022-06-14 03:15:59.999000+00:00,,,,,,,,,,,,,21529.8,2022-06-14 03:00:59.999000+00:00,BTCUSDT:2022-06-14T02:59:59.999000+00:00:60m,2022-06-14 02:59:59.999000+00:00,0.8789736583190361,3,21530.0,1,21750.0,0.032827445453611395,20823.0,20834.8,0.03337221078297259,2.3447074972780153,0.0026731741847749735,0.013808410931686055,0.04191119383596131,True,BUILD,dev_cascade_2022_06,False,-0.0007488600000000001,development,MIXED_SPONSORSHIP,BTCUSDT,0.08313019379031152,True,60,PERSISTENT_15,BTCUSDT:2022-06-14 02:59:59.999000+00:00,2.3447074972780153
False,4,,,,,22544.1,2022-06-14 06:15:59.999000+00:00,,,,,,,,,,,,,22739.4,2022-06-14 06:00:59.999000+00:00,BTCUSDT:2022-06-14T05:59:59.999000+00:00:120m,2022-06-14 05:59:59.999000+00:00,0.8741196533121444,4,22739.3,1,23424.2,0.028223022160287704,21755.4,22106.5,0.028625065026123497,2.5385305016633506,-0.00691338830270416,0.012910744455785661,0.004792397646987467,False,BUILD,dev_cascade_2022_06,False,-2.638e-05,development,MIXED_SPONSORSHIP,BTCUSDT,0.11619092887415439,True,120,MIXED_15,BTCUSDT:2022-06-14 05:59:59.999000+00:00,2.5385305016633506
True,4,,,,,20337.2,2022-06-15 08:15:59.999000+00:00,,,,,,,,,,,,,20707.5,2022-06-15 08:00:59.999000+00:00,BTCUSDT:2022-06-15T07:59:59.999000+00:00:240m,2022-06-15 07:59:59.999000+00:00,1.0837524451050489,3,20707.5,-1,21481.7,-0.06610827719777632,20617.2,21442.3,-0.06397049184774017,-2.9199773576455526,0.01835532147885488,0.009476768196821084,-0.039578019975529344,True,UNWIND,dev_cascade_2022_06,True,-8.153000000000001e-05,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.08829848405200807,True,240,PERSISTENT_15,BTCUSDT:2022-06-15 07:59:59.999000+00:00,2.9199773576455526
False,4,,,,,21354.8,2022-06-15 12:15:59.999000+00:00,,,,,,,,,,,,,21163.8,2022-06-15 12:00:59.999000+00:00,BTCUSDT:2022-06-15T11:59:59.999000+00:00:120m,2022-06-15 11:59:59.999000+00:00,1.0055166738451606,4,21163.8,1,21275.9,0.04499701006933988,20189.7,20232.7,0.04602473236262283,2.964247030681201,-0.00043451565673269243,0.011244983099802042,-0.001213073210792004,False,UNWIND,dev_cascade_2022_06,False,-0.00038703,development,MIXED_SPONSORSHIP,BTCUSDT,0.005401275437085598,True,120,PERSISTENT_15,BTCUSDT:2022-06-15 11:59:59.999000+00:00,2.964247030681201
True,4,,,,,20724.8,2022-06-15 17:15:59.999000+00:00,,,,,,,,,,,,,20714.5,2022-06-15 17:00:59.999000+00:00,BTCUSDT:2022-06-15T16:59:59.999000+00:00:60m,2022-06-15 16:59:59.999000+00:00,1.1102729588726468,4,20714.6,-1,21541.2,-0.032963286791424996,20623.4,21408.8,-0.03242591831396435,-2.116391882580876,0.004742160061114831,0.0106486422139902,-0.020532839008467363,True,UNWIND,dev_cascade_2022_06,True,-0.00038994,development,FORCED_UNWIND_ACCEPTED,BTCUSDT,-0.09454460947903974,True,60,MIXED_15,BTCUSDT:2022-06-15 16:59:59.999000+00:00,2.116391882580876
True,4,,,,,19476.9,2022-06-18 07:15:59.999000+00:00,,,,,,,,,,,,,19419.3,2022-06-18 07:00:59.999000+00:00,BTCUSDT:2022-06-18T06:59:59.999000+00:00:60m,2022-06-18 06:59:59.999000+00:00,2.832729301615627,4,19419.8,-1,20440.0,-0.050050233309127785,19063.2,20416.5,-0.04881835770087928,-6.026858981805275,0.0477969658635129,0.006320426036943161,-0.08022211445707583,True,UNWIND,dev_cascade_2022_06,True,-0.00118146,development,MIXED_SPONSORSHIP,BTCUSDT,0.003624751644764677,False,60,MIXED_15,BTCUSDT:2022-06-18 06:59:59.999000+00:00,6.026858981805275
False,4,,,,,19134.6,2022-06-18 08:15:59.999000+00:00,,,,,,,,,,,,,19245.0,2022-06-18 08:00:59.999000+00:00,BTCUSDT:2022-06-18T07:59:59.999000+00:00:120m,2022-06-18 07:59:59.999000+00:00,0.4587600597013345,2,19244.9,-1,20440.0,-0.059097306890736875,19000.0,20416.5,-0.05738495824455703,-3.507231535319779,-0.004368202409035016,0.0063656965118692455,0.008809535404466828,True,BUILD,dev_cascade_2022_06,True,-0.00030739,development,SPONSORED_BUILD_BROAD,BTCUSDT,-0.0013915807631686937,True,120,PERSISTENT_15,BTCUSDT:2022-06-18 07:59:59.999000+00:00,3.507231535319779
False,4,,,,,18628.7,2022-06-18 22:15:59.999000+00:00,,,,,,,,,,,,,18503.5,2022-06-18 22:00:59.999000+00:00,BTCUSDT:2022-06-18T21:59:59.999000+00:00:60m,2022-06-18 21:59:59.999000+00:00,1.500761532797686,4,18503.9,1,18888.0,0.038895429242943,17753.6,17798.0,0.03966175974828645,4.053516291311115,-0.013356865588875166,0.006795572973890884,-0.0033150229241556417,False,UNWIND,dev_cascade_2022_06,False,-0.00064218,development,MIXED_SPONSORSHIP,BTCUSDT,0.09732451007134817,True,60,PERSISTENT_15,BTCUSDT:2022-06-18 21:59:59.999000+00:00,4.053516291311115
False,4,,,,,19058.0,2022-06-18 23:15:59.999000+00:00,,,,,,,,,,,,,19173.3,2022-06-18 23:00:59.999000+00:00,BTCUSDT:2022-06-18T22:59:59.999000+00:00:60m,2022-06-18 22:59:59.999000+00:00,1.2238310568105553,4,19173.6,1,19500.0,0.03555281217619128,18414.8,18503.5,0.036192370257080775,3.0157973481199423,-0.0024193422510808693,0.006467954286110356,-0.0028089200111267587,False,UNWIND,dev_cascade_2022_06,True,0.00077803,development,FLOW_ALIGNED_PRICE_ONLY,BTCUSDT,0.08868053481297661,True,60,MIXED_15,BTCUSDT:2022-06-18 22:59:59.999000+00:00,3.0157973481199423
False,3,,,,,19152.8,2022-06-19 10:15:59.999000+00:00,,,,,,,,,,,,,18994.4,2022-06-19 10:00:59.999000+00:00,BTCUSDT:2022-06-19T09:59:59.999000+00:00:120m,2022-06-19 09:59:59.999000+00:00,0.67135549372936,3,18994.4,1,19300.0,0.037396156204531475,18255.5,18297.1,0.038104190805150484,2.748826240264258,-0.007098723484333602,0.008521309096133578,0.028323229791002547,True,BUILD,dev_cascade_2022_06,True,0.00038401000000000006,development,SPONSORED_BUILD_BROAD,BTCUSDT,0.10476345728667813,True,120,PERSISTENT_15,BTCUSDT:2022-06-19 09:59:59.999000+00:00,2.748826240264258
True,4,,,,,19736.0,2022-06-19 11:15:59.999000+00:00,,,,,,,,,,,,,19888.5,2022-06-19 11:00:59.999000+00:00,BTCUSDT:2022-06-19T10:59:59.999000+00:00:60m,2022-06-19 10:59:59.999000+00:00,1.5148275228018886,4,19888.2,1,20100.0,0.04598239215226132,18888.3,18994.4,0.04705597439245257,3.000211113603697,0.011658782237143228,0.008521309096133578,0.02628698954895725,True,BUILD,dev_cascade_2022_06,False,-0.0005724899999999999,development,MIXED_SPONSORSHIP,BTCUSDT,0.06525338683634342,True,60,MIXED_15,BTCUSDT:2022-06-19 10:59:59.999000+00:00,3.000211113603697
True,0,,,,,19757.4,2022-06-19 12:15:59.999000+00:00,,,,,,,,,,,,,19685.4,2022-06-19 12:00:59.999000+00:00,BTCUSDT:2022-06-19T11:59:59.999000+00:00:240m,2022-06-19 11:59:59.999000+00:00,-0.3565056756445174,0,19685.4,1,20100.0,0.07312920155352758,18255.5,18297.1,0.07586953195024382,2.8981900593285435,0.002464734939145563,0.00938870795937774,0.024588832376014835,True,BUILD,dev_cascade_2022_06,False,-0.0002382,development,MIXED_SPONSORSHIP,BTCUSDT,0.07643395746898247,True,240,PERSISTENT_15,BTCUSDT:2022-06-19 11:59:59.999000+00:00,2.8981900593285435
